id,name,sex,age,height,weight,year,season,sport,event,medal,country,medal_count
27601,Aleksey Alekseyevich Denisenko,M,22,185,68,2016,Summer,Taekwondo,Taekwondo Men's Featherweight,Silver,Russia,1
27609,Aleksandr Vladimirovich Denisyev,M,22,189,100,2014,Winter,Luge,Luge Mixed Team Relay,Silver,Russia,1
27635,Rohan Dennis,M,22,182,72,2012,Summer,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,Australia,1
27636,Simon John Dennis,M,24,200,95,2000,Summer,Rowing,Rowing Men's Coxed Eights,Gold,UK,1
27646,Erin Densham,F,27,165,52,2012,Summer,Triathlon,Triathlon Women's Olympic Distance,Bronze,Australia,1
27651,Dario Dentale,M,21,203,95,2004,Summer,Rowing,Rowing Men's Coxless Fours,Bronze,Italy,1
27712,Emily Ann deRiel,F,25,178,63,2000,Summer,Modern Pentathlon,Modern Pentathlon Women's Individual,Silver,USA,1
27713,Inna Vasilyevna Deriglazova,F,22,173,61,2012,Summer,Fencing,"Fencing Women's Foil, Team",Silver,Russia,1
27713,Inna Vasilyevna Deriglazova,F,26,173,61,2016,Summer,Fencing,"Fencing Women's Foil, Individual",Gold,Russia,1
27715,"Geert Jan Marie ""Geert-Jan"" Derikx",M,23,192,92,2004,Summer,Hockey,Hockey Men's Hockey,Silver,Netherlands,1
27716,Rob Gerard Marie Derikx,M,21,178,85,2004,Summer,Hockey,Hockey Men's Hockey,Silver,Netherlands,1
27723,"Gerardus Johannes Antonius ""Geert-Jan"" Derksen",M,29,199,100,2004,Summer,Rowing,Rowing Men's Coxed Eights,Silver,Netherlands,1
27743,DeMar Darnell DeRozan,M,26,201,99,2016,Summer,Basketball,Basketball Men's Basketball,Gold,USA,1
27745,Kimberly Derrick,F,24,165,56,2010,Winter,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze,USA,1
27830,Alfredo Despaigne Rodrguez,M,22,177,80,2008,Summer,Baseball,Baseball Men's Baseball,Silver,Cuba,1
27834,Robelis Despaigne Sanquet,M,23,200,99,2012,Summer,Taekwondo,Taekwondo Men's Heavyweight,Bronze,Cuba,1
27839,Alexandre Despatie,M,19,173,76,2004,Summer,Diving,Diving Men's Springboard,Silver,Canada,1
27839,Alexandre Despatie,M,23,173,76,2008,Summer,Diving,Diving Men's Springboard,Silver,Canada,1
27850,Julien Thierry Desprs,M,25,187,87,2008,Summer,Rowing,Rowing Men's Coxless Fours,Bronze,France,1
27897,Gabriele Detti,M,21,184,79,2016,Summer,Swimming,Swimming Men's 400 metres Freestyle,Bronze,Italy,1
27897,Gabriele Detti,M,21,184,79,2016,Summer,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze,Italy,1
27912,Daniel Deuer,M,34,190,76,2016,Summer,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,Germany,1
27920,Jos Ricardo Devaca Snchez,M,21,180,77,2004,Summer,Football,Football Men's Football,Silver,Paraguay,1
27941,"Khrysopigi ""Pigi"" Devetzi",F,28,170,59,2004,Summer,Athletics,Athletics Women's Triple Jump,Silver,Greece,1
27941,"Khrysopigi ""Pigi"" Devetzi",F,32,170,59,2008,Summer,Athletics,Athletics Women's Triple Jump,Bronze,Greece,1
27966,Marlon Ronald Devonish,M,28,183,76,2004,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,UK,1
27970,Luca Devoti,M,37,190,95,2000,Summer,Sailing,Sailing Men's One Person Dinghy,Silver,Italy,1
27978,Vadim Anatolyevich Devyatovsky,M,31,192,115,2008,Summer,Athletics,Athletics Men's Hammer Throw,Silver,Belarus,1
28031,Jolien D'hoore,F,26,176,64,2016,Summer,Cycling,Cycling Women's Omnium,Bronze,Belgium,1
28056,Ilario Di Bu,M,34,175,90,2000,Summer,Archery,Archery Men's Team,Silver,Italy,1
28056,Ilario Di Bu,M,42,175,90,2008,Summer,Archery,Archery Men's Team,Silver,Italy,1
28062,Giorgio Di Centa,M,29,174,67,2002,Winter,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver,Italy,1
28062,Giorgio Di Centa,M,33,174,67,2006,Winter,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Gold,Italy,1
28062,Giorgio Di Centa,M,33,174,67,2006,Winter,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold,Italy,1
28065,Ramon di Clemente,M,29,192,89,2004,Summer,Rowing,Rowing Men's Coxless Pairs,Bronze,South Africa,1
28068,Marco Di Costanzo,M,24,184,87,2016,Summer,Rowing,Rowing Men's Coxless Pairs,Bronze,Italy,1
28072,Elisa Di Francisca,F,29,177,65,2012,Summer,Fencing,"Fencing Women's Foil, Individual",Gold,Italy,1
28072,Elisa Di Francisca,F,29,177,65,2012,Summer,Fencing,"Fencing Women's Foil, Team",Gold,Italy,1
28072,Elisa Di Francisca,F,33,177,65,2016,Summer,Fencing,"Fencing Women's Foil, Individual",Silver,Italy,1
28073,Francesco Di Fulvio,M,22,190,88,2016,Summer,Water Polo,Water Polo Men's Water Polo,Bronze,Italy,1
28075,Marina Emilse Di Giacomo,F,28,163,59,2004,Summer,Hockey,Hockey Women's Hockey,Bronze,Argentina,1
28084,ngel Fabin Di Mara Hernndez,M,20,167,55,2008,Summer,Football,Football Men's Football,Gold,Argentina,1
28086,Tania Di Mario,F,25,168,62,2004,Summer,Water Polo,Water Polo Women's Water Polo,Gold,Italy,1
28086,Tania Di Mario,F,37,168,62,2016,Summer,Water Polo,Water Polo Women's Water Polo,Silver,Italy,1
28088,Jean-Franois Di Martino,M,33,182,79,2000,Summer,Fencing,"Fencing Men's epee, Team",Silver,France,1
28098,Arnaud Laurent Di Pasquale,M,21,185,80,2000,Summer,Tennis,Tennis Men's Singles,Bronze,France,1
28171,Emily Jane Diamond,F,25,173,58,2016,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,UK,1
28172,Michael Constantine Diamond (Diamondopoulous-),M,28,174,75,2000,Summer,Shooting,Shooting Men's Trap,Gold,Australia,1
28242,Flix Manuel Daz Guzmn,M,24,165,66,2008,Summer,Boxing,Boxing Men's Light-Welterweight,Gold,Dominican Republic,1
28251,Hidilyn Diaz,F,25,149,53,2016,Summer,Weightlifting,Weightlifting Women's Featherweight,Silver,Philippines,1
28287,Osvaldo Javier Daz Gimnez,M,22,174,73,2004,Summer,Football,Football Men's Football,Silver,Paraguay,1
28310,Ejegayehu Dibaba Keneni,F,22,162,47,2004,Summer,Athletics,"Athletics Women's 10,000 metres",Silver,Ethiopia,1
28311,Genzebe Dibaba Keneni,F,25,168,52,2016,Summer,Athletics,"Athletics Women's 1,500 metres",Silver,Ethiopia,1
28312,Mare Dibaba Hurssa (-Ibrahimova-),F,26,156,45,2016,Summer,Athletics,Athletics Women's Marathon,Bronze,Ethiopia,1
28313,Tirunesh Dibaba Keneni,F,19,166,50,2004,Summer,Athletics,"Athletics Women's 5,000 metres",Bronze,Ethiopia,1
28313,Tirunesh Dibaba Keneni,F,23,166,50,2008,Summer,Athletics,"Athletics Women's 5,000 metres",Gold,Ethiopia,1
28313,Tirunesh Dibaba Keneni,F,23,166,50,2008,Summer,Athletics,"Athletics Women's 10,000 metres",Gold,Ethiopia,1
28313,Tirunesh Dibaba Keneni,F,27,166,50,2012,Summer,Athletics,"Athletics Women's 5,000 metres",Bronze,Ethiopia,1
28313,Tirunesh Dibaba Keneni,F,27,166,50,2012,Summer,Athletics,"Athletics Women's 10,000 metres",Gold,Ethiopia,1
28313,Tirunesh Dibaba Keneni,F,31,166,50,2016,Summer,Athletics,"Athletics Women's 10,000 metres",Bronze,Ethiopia,1
28324,Andreas Dibowski,M,42,181,73,2008,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,Germany,1
28333,"Katherine Mary ""Daisy"" Dick (-Berkeley)",F,36,168,55,2008,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,UK,1
28400,Aurimas Didbalis,M,25,172,94,2016,Summer,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze,Lithuania,1
28416,Diego Ribas da Cunha,M,23,173,73,2008,Summer,Football,Football Men's Football,Bronze,Brazil,1
28429,Kerry Dienelt,F,31,174,65,2000,Summer,Softball,Softball Women's Softball,Bronze,Australia,1
28464,Thomas Diethart,M,21,172,60,2014,Winter,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver,Austria,1
28466,Heidi Diethelm Gerber,F,47,168,93,2016,Summer,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Bronze,Switzerland,1
28483,Tina Dietze,F,24,172,68,2012,Summer,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold,Germany,1
28483,Tina Dietze,F,24,172,68,2012,Summer,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver,Germany,1
28483,Tina Dietze,F,28,172,68,2016,Summer,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver,Germany,1
28483,Tina Dietze,F,28,172,68,2016,Summer,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver,Germany,1
28498,Jennifer Digbeu (-Gadiou),F,25,190,82,2012,Summer,Basketball,Basketball Women's Basketball,Silver,France,1
28518,Wieke Elisabeth Henritte Dijkstra,F,24,162,57,2008,Summer,Hockey,Hockey Women's Hockey,Gold,Netherlands,1
28529,Mukhtarkhan Koblanbekovich Dildabekov,M,24,190,97,2000,Summer,Boxing,Boxing Men's Super-Heavyweight,Silver,Kazakhstan,1
28530,Damon Laurance Diletti,M,29,178,86,2000,Summer,Hockey,Hockey Men's Hockey,Bronze,Australia,1
28558,Pyrros Dimas,M,28,173,83,2000,Summer,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold,Greece,1
28558,Pyrros Dimas,M,32,173,83,2004,Summer,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze,Greece,1
28639,Didier Dominique Dinart,M,31,197,104,2008,Summer,Handball,Handball Men's Handball,Gold,France,1
28639,Didier Dominique Dinart,M,35,197,104,2012,Summer,Handball,Handball Men's Handball,Gold,France,1
28656,Stanislav Anatolyevich Dineykin,M,30,215,101,2004,Summer,Volleyball,Volleyball Men's Volleyball,Bronze,Russia,1
28657,Ding Feng,M,25,175,80,2012,Summer,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Bronze,China,1
28661,Ding Meiyuan,F,20,168,102,2000,Summer,Weightlifting,Weightlifting Women's Super-Heavyweight,Gold,China,1
28662,Ding Ning,F,22,171,63,2012,Summer,Table Tennis,Table Tennis Women's Singles,Silver,China,1
28662,Ding Ning,F,22,171,63,2012,Summer,Table Tennis,Table Tennis Women's Team,Gold,China,1
28662,Ding Ning,F,26,171,63,2016,Summer,Table Tennis,Table Tennis Women's Singles,Gold,China,1
28662,Ding Ning,F,26,171,63,2016,Summer,Table Tennis,Table Tennis Women's Team,Gold,China,1
28663,Ding Xia,F,26,180,67,2016,Summer,Volleyball,Volleyball Women's Volleyball,Gold,China,1
28666,"Margaret ""Margie"" Dingeldein",F,24,167,58,2004,Summer,Water Polo,Water Polo Women's Water Polo,Bronze,USA,1
28685,Loredana Dinu (Iordchioiu-),F,32,168,60,2016,Summer,Fencing,"Fencing Women's epee, Team",Gold,Romania,1
28700,Deidra Rae Dionne,F,20,164,57,2002,Winter,Freestyle Skiing,Freestyle Skiing Women's Aerials,Bronze,Canada,1
28725,Makan Dioumassi,M,28,196,90,2000,Summer,Basketball,Basketball Men's Basketball,Silver,France,1
28727,Adrien Dipanda,M,28,202,105,2016,Summer,Handball,Handball Men's Handball,Silver,France,1
28734,"Madeline Jane ""Maya"" DiRado",F,23,175,65,2016,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,USA,1
28734,"Madeline Jane ""Maya"" DiRado",F,23,175,65,2016,Summer,Swimming,Swimming Women's 200 metres Backstroke,Gold,USA,1
28734,"Madeline Jane ""Maya"" DiRado",F,23,175,65,2016,Summer,Swimming,Swimming Women's 200 metres Individual Medley,Bronze,USA,1
28734,"Madeline Jane ""Maya"" DiRado",F,23,175,65,2016,Summer,Swimming,Swimming Women's 400 metres Individual Medley,Silver,USA,1
28739,Megan Dirkmaat,F,28,185,81,2004,Summer,Rowing,Rowing Women's Coxed Eights,Silver,USA,1
28741,Carlien Clemens Dirkse van den Heuvel,F,25,170,56,2012,Summer,Hockey,Hockey Women's Hockey,Gold,Netherlands,1
28741,Carlien Clemens Dirkse van den Heuvel,F,29,170,56,2016,Summer,Hockey,Hockey Women's Hockey,Silver,Netherlands,1
28745,Andre Dirrell,M,21,185,74,2004,Summer,Boxing,Boxing Men's Middleweight,Bronze,USA,1
28751,"Ursula ""Uschi"" Disl",F,31,163,57,2002,Winter,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Silver,Germany,1
28751,"Ursula ""Uschi"" Disl",F,31,163,57,2002,Winter,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold,Germany,1
28751,"Ursula ""Uschi"" Disl",F,35,163,57,2006,Winter,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,Bronze,Germany,1
28759,Christian Dissinger,M,24,203,105,2016,Summer,Handball,Handball Men's Handball,Bronze,Germany,1
28766,Constantina Di-Tomescu,F,38,160,48,2008,Summer,Athletics,Athletics Women's Marathon,Gold,Romania,1
28781,Andreas Dittmer,M,28,183,83,2000,Summer,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Bronze,Germany,1
28781,Andreas Dittmer,M,28,183,83,2000,Summer,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold,Germany,1
28781,Andreas Dittmer,M,32,183,83,2004,Summer,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Gold,Germany,1
28781,Andreas Dittmer,M,32,183,83,2004,Summer,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver,Germany,1
28811,Walter Dix,M,22,175,80,2008,Summer,Athletics,Athletics Men's 100 metres,Bronze,USA,1
28811,Walter Dix,M,22,175,80,2008,Summer,Athletics,Athletics Men's 200 metres,Bronze,USA,1
28820,Diamond Brittany Dixon,F,20,168,51,2012,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,USA,1
28862,Khdafi Djelkhir,M,24,164,57,2008,Summer,Boxing,Boxing Men's Featherweight,Silver,France,1
28903,Denis Sergeyevich Dmitriyev,M,30,177,90,2016,Summer,Cycling,Cycling Men's Sprint,Bronze,Russia,1
28906,Darya Yevgenyevna Dmitriyeva,F,20,178,74,2016,Summer,Handball,Handball Women's Handball,Gold,Russia,1
28911,Yelena Viktorovna Dmitriyeva,F,25,175,66,2008,Summer,Handball,Handball Women's Handball,Silver,Russia,1
28926,Tommaso D'Orsogna,M,21,190,84,2012,Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,Australia,1
28930,Fabrizia D'Ottavio,F,19,173,52,2004,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,Italy,1
28980,Erin Patricia Dobratz (-McGregor),F,21,167,63,2004,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze,USA,1
28989,Milen Atanasov Dobrev,M,24,177,94,2004,Summer,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold,Bulgaria,1
29000,Aleksandr Mikhaylovich Dobroskok,M,18,175,65,2000,Summer,Diving,Diving Men's Synchronized Springboard,Silver,Russia,1
29001,Dmitry Mikhaylovich Dobroskok,M,24,167,57,2008,Summer,Diving,Diving Men's Synchronized Platform,Bronze,Russia,1
29009,Nataliya Volodymyrivna Dobrynska,F,26,182,70,2008,Summer,Athletics,Athletics Women's Heptathlon,Gold,Ukraine,1
29021,Nika Dobud,M,26,199,118,2012,Summer,Water Polo,Water Polo Men's Water Polo,Gold,Croatia,1
29024,Bevan John Docherty,M,27,185,71,2004,Summer,Triathlon,Triathlon Men's Olympic Distance,Silver,New Zealand,1
29024,Bevan John Docherty,M,31,185,71,2008,Summer,Triathlon,Triathlon Men's Olympic Distance,Bronze,New Zealand,1
29030,Sbastien Dockier,M,26,175,74,2016,Summer,Hockey,Hockey Men's Hockey,Silver,Belgium,1
29041,"Alvaro Affonso ""Doda"" de Miranda Neto",M,27,186,86,2000,Summer,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,Brazil,1
29052,Sophie Dodmont,F,34,173,86,2008,Summer,Archery,Archery Women's Team,Bronze,France,1
29053,Dalibor Doder,M,33,182,80,2012,Summer,Handball,Handball Men's Handball,Silver,Sweden,1
29071,"Benjamin Philip ""Ben"" Dodwell",M,28,200,98,2000,Summer,Rowing,Rowing Men's Coxless Fours,Bronze,Australia,1
29082,Luke Doerner,M,28,192,90,2008,Summer,Hockey,Hockey Men's Hockey,Bronze,Australia,1
29095,Anna Aleksandre Dogonadze-Lilkendey,F,31,158,52,2004,Summer,Trampolining,Trampolining Women's Individual,Gold,Germany,1
29114,John-John Dohmen,M,28,174,69,2016,Summer,Hockey,Hockey Men's Hockey,Silver,Belgium,1
29141,Aleksandr Dokturishvili,M,24,169,74,2004,Summer,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Gold,Uzbekistan,1
29145,"Thomas Fitzgerald ""Tom"" Dolan",M,24,201,86,2000,Summer,Swimming,Swimming Men's 200 metres Individual Medley,Silver,USA,1
29145,"Thomas Fitzgerald ""Tom"" Dolan",M,24,201,86,2000,Summer,Swimming,Swimming Men's 400 metres Individual Medley,Gold,USA,1
29204,Tiberiu Alexandru Dolniceanu,M,24,179,79,2012,Summer,Fencing,"Fencing Men's Sabre, Team",Silver,Romania,1
29217,Amanda Doman,F,26,178,70,2004,Summer,Softball,Softball Women's Softball,Silver,Australia,1
29229,Rudolf Dombi,M,25,180,79,2012,Summer,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold,Hungary,1
29282,Slvia Domnguez Fernndez,F,29,167,64,2016,Summer,Basketball,Basketball Women's Basketball,Silver,Spain,1
29288,Davor Dominikovi,M,26,203,100,2004,Summer,Handball,Handball Men's Handball,Gold,Croatia,1
29296,Oksana Aleksandrovna Domnina,F,25,173,56,2010,Winter,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze,Russia,1
29297,Apisai Raviyawa Domolailai,M,27,192,98,2016,Summer,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Gold,Fiji,1
29305,Darya Vladimirovna Domracheva,F,23,168,58,2010,Winter,Biathlon,Biathlon Women's 15 kilometres,Bronze,Belarus,1
29305,Darya Vladimirovna Domracheva,F,27,168,58,2014,Winter,Biathlon,Biathlon Women's 10 kilometres Pursuit,Gold,Belarus,1
29305,Darya Vladimirovna Domracheva,F,27,168,58,2014,Winter,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,Gold,Belarus,1
29305,Darya Vladimirovna Domracheva,F,27,168,58,2014,Winter,Biathlon,Biathlon Women's 15 kilometres,Gold,Belarus,1
29312,Marco Donadel,M,21,178,72,2004,Summer,Football,Football Men's Football,Bronze,Italy,1
29315,Stefano Donagrandi,M,29,184,74,2006,Winter,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Gold,Italy,1
29317,Claire Christine Donahue,F,23,170,63,2012,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,USA,1
29321,Jason Thomas Donald,M,23,185,86,2008,Summer,Baseball,Baseball Men's Baseball,Bronze,USA,1
29336,Fabrizio Donato,M,35,189,83,2012,Summer,Athletics,Athletics Men's Triple Jump,Bronze,Italy,1
29366,Dong Bin,M,27,180,74,2016,Summer,Athletics,Athletics Men's Triple Jump,Bronze,China,1
29368,Dong Dong,M,19,168,57,2008,Summer,Trampolining,Trampolining Men's Individual,Bronze,China,1
29368,Dong Dong,M,23,168,57,2012,Summer,Trampolining,Trampolining Men's Individual,Gold,China,1
29368,Dong Dong,M,27,168,57,2016,Summer,Trampolining,Trampolining Men's Individual,Silver,China,1
29382,Dong Zhaozhi,M,26,178,75,2000,Summer,Fencing,"Fencing Men's Foil, Team",Silver,China,1
29382,Dong Zhaozhi,M,30,178,75,2004,Summer,Fencing,"Fencing Men's Foil, Team",Silver,China,1
29385,Tea Gayozovna Donguzashvili,F,28,175,109,2004,Summer,Judo,Judo Women's Heavyweight,Bronze,Russia,1
29413,"Wilhelmina Petronella Ardina Maria ""Mijntje"" Donners",F,26,170,59,2000,Summer,Hockey,Hockey Women's Hockey,Bronze,Netherlands,1
29413,"Wilhelmina Petronella Ardina Maria ""Mijntje"" Donners",F,30,170,59,2004,Summer,Hockey,Hockey Women's Hockey,Silver,Netherlands,1
29434,Ulyana Vyacheslavovna Donskova,F,19,176,57,2012,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold,Russia,1
29484,Xavier Elle Dorfman,M,27,182,71,2000,Summer,Rowing,Rowing Men's Lightweight Coxless Fours,Gold,France,1
29485,Michaela Dorfmeister,F,32,172,72,2006,Winter,Alpine Skiing,Alpine Skiing Women's Downhill,Gold,Austria,1
29485,Michaela Dorfmeister,F,32,172,72,2006,Winter,Alpine Skiing,Alpine Skiing Women's Super G,Gold,Austria,1
29493,Marie Dorin-Habert,F,23,168,55,2010,Winter,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Bronze,France,1
29493,Marie Dorin-Habert,F,23,168,55,2010,Winter,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Silver,France,1
29508,Dorjnyambuugiin Otgondalai,M,28,170,60,2016,Summer,Boxing,Boxing Men's Lightweight,Bronze,Mongolia,1
29512,Munkhbayar Dorjsuren,F,39,167,51,2008,Summer,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Bronze,Germany,1
29513,Dorjsurengiin Sumiya,F,25,160,59,2016,Summer,Judo,Judo Women's Lightweight,Silver,Mongolia,1
29520,Sam Dorman,M,24,175,77,2016,Summer,Diving,Diving Men's Synchronized Springboard,Silver,USA,1
29534,Oksana Anatolyevna Dorodnova,F,26,178,82,2000,Summer,Rowing,Rowing Women's Quadruple Sculls,Bronze,Russia,1
29535,Dmitry Anatolyevich Dorofeyev,M,29,193,96,2006,Winter,Speed Skating,Speed Skating Men's 500 metres,Silver,Russia,1
29580,Giovani dos Santos Ramrez,M,23,172,70,2012,Summer,Football,Football Men's Football,Gold,Mexico,1
29618,Sara Dosho,F,21,159,69,2016,Summer,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",Gold,Japan,1
29627,Josef Dostl,M,19,202,115,2012,Summer,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze,Czech Republic,1
29627,Josef Dostl,M,23,202,115,2016,Summer,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Silver,Czech Republic,1
29627,Josef Dostl,M,23,202,115,2016,Summer,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze,Czech Republic,1
29639,Serhiy Mykolaiovych Dotsenko,M,21,174,67,2000,Summer,Boxing,Boxing Men's Welterweight,Silver,Ukraine,1
29663,Natasa Douchev-Janics,F,22,174,68,2004,Summer,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Gold,Hungary,1
29663,Natasa Douchev-Janics,F,22,174,68,2004,Summer,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold,Hungary,1
29663,Natasa Douchev-Janics,F,26,174,68,2008,Summer,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold,Hungary,1
29663,Natasa Douchev-Janics,F,26,174,68,2008,Summer,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver,Hungary,1
29663,Natasa Douchev-Janics,F,30,174,68,2012,Summer,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",Bronze,Hungary,1
29663,Natasa Douchev-Janics,F,30,174,68,2012,Summer,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver,Hungary,1
